Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
"Associated Space Design, Inc.",55 Ivan Allen Jr Blvd Nw Ste 100,Atlanta,GA,30308-3054,UNITED STATES,www.asdsky.com
Astrotecture,"4260 Terman Dr , Apt 104",Palo Alto,CA,94306-3864,UNITED STATES,www.astrotecture.com
"AT Architecture, Inc.","848 Main St , Ste 7",Billings,MT,59105-3362,UNITED STATES,www.atarchitecture.com
At-Six Architecture,PO Box 591477,San Francisco,CA,94159-1477,UNITED STATES,www.at-six.com
ATA,8924 Lindblade St,Culver City,CA,90232-2439,UNITED STATES,www.abramsonteiger.com
ATA Architects LLC,323 E 14th Ave,North Kansas City,MO,64116-3905,UNITED STATES,www.ataarch.com
"ATA Architecture, LLC",1613 Saddle Rock Cir,Las Vegas,NV,89117-6685,UNITED STATES,www.ataarchitecture.com
ATA Beilharz Architects,1063 Central Ave,Cincinnati,OH,45202-1058,UNITED STATES,www.ata-b.com
"ATA Beilharz Architects, LLC",2 Garfield Pl,Cincinnati,OH,45202-4303,UNITED STATES,www.ata-b.com
"Atelier 11, Ltd.",1 E Dover St,Easton,MD,21601-3012,UNITED STATES,www.atelier11architecture.com
Atelier 424,"1575 Treat Blvd , Ste 101",Walnut Creek,CA,94598,UNITED STATES,www.atelier424.com
Atelier 8,11427 Bedfordshire Ave,Potomac,MD,20854-2009,UNITED STATES,
Atelier Addison,470 Malcolm X Blvd Ste 15M,New York,NY,10037-3003,UNITED STATES,
"Atelier AEC, Inc.","502 E Ross Ave , Ste A",Tampa,FL,33602-2403,UNITED STATES,www.atelieraec.com
Atelier Architects,3019 Stoner's Ford Way,Frederick,MD,21701,UNITED STATES,www.atelierarchitects.com
Atelier Capital Partners (HK) Limited,"20th Floor, Hang Seng Mongkok Building",Kowloon,,,CHINA,
Atelier Cho Thompson,938 State Street,New Haven,CT,06511,UNITED STATES,
"Atelier CS, corp",14037 Cherry Ave,Flushing,NY,11355-7818,UNITED STATES,
Atelier d'Architecture,645 Beachland Blvd Ste 5,Vero Beach,FL,32963-1725,UNITED STATES,www.atelierdarch.com
atelier d'architecture Brodbeck-Roulet,"19 rue du Pont Neuf, cp 1751",Carouge,,1227,SWITZERLAND,www.brodbeck-roulet.com
Atelier Darling-Wolf Architecture + Design,412 W Durham St,Philadelphia,PA,19119-2910,UNITED STATES,johndarlingwolf.carbonmade.com
Atelier MjK,"1624 Corcoran St NW , Unit D",Washington,DC,20009-3031,UNITED STATES,atelier-mjk.com
Atelier New York Architecture,2134 44th Rd,Long Island City,NY,11101-5011,UNITED STATES,www.atelierny.com
