Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
"Lawrence Lee Huber, Architect",821 5th Ave,Williamsport,PA,17701-3048,UNITED STATES,
"Lawrence M. Scalise, Architect",3037 Dutch Hollow Rd,Bemus Point,NY,14712-9711,UNITED STATES,
"Lawrence M. Takahashi, AIA",4884 Santa Rita Rd,Richmond,CA,94803-3232,UNITED STATES,
"Lawrence S. Schreiber, Architect","922 E Kennedy Blvd, Po Box 526",Lakewood,NJ,08701-2100,UNITED STATES,schreiber-architect.com
Lawrence Woodcraft,20242 Elkwood St,Winnetka,CA,91306-2314,UNITED STATES,woodcraftarchitecture.com
"Lawrence Y. Chapman Jr., Architect",117 W Springfield Ave,Philadelphia,PA,19118-4020,UNITED STATES,
Lawson and Associates Architects,"7939 Norfolk Ave , Ste 200",Bethesda,MD,20814-2565,UNITED STATES,www.lawsonarch.com
Lawson Group,4910 Lakewood Ranch Blvd N,Lakewood Ranch,FL,34240-5810,UNITED STATES,www.lawsongroup.net
"Lawson Group Architects, Inc.",4910 Lakewood Ranch Blvd N,Lakewood Ranch,FL,34240-5810,UNITED STATES,www.lawsongroup.net
Lawson Willard Architecture,"3053  Fillmore Street, #273",San Francisco,CA,94123,UNITED STATES,www.lawsonwillard.com
Lawton Design Studio,27 Summer St,South Dartmouth,MA,02748-3828,UNITED STATES,
Layton Architecture & Design,PO Box 791,Austin,TX,78767-0791,UNITED STATES,www.laytonand.com
"Lazarus and Sargeant, Ltd",50 N Main St,Wallingford,CT,06492-3732,UNITED STATES,www.lazarusandsargeant.com
LB Architects,"118 west 22nd Street, 4th floor",New york,NY,10011,UNITED STATES,www.lbarch.com
"LBA, Inc.","608 Oxford St , Unit B",Houston,TX,77007-2695,UNITED STATES,
LBH Design,40208 N Fairgreen Way,Anthem,AZ,85086-1781,UNITED STATES,
"LBL Architects, Inc.",1106 W Randol Mill Rd Ste 300,Arlington,TX,76012-6506,UNITED STATES,www.lblarchitects.com
"LCA Architecture, Inc.","1975 Sansburys Way , Ste 108",West Palm Beach,FL,33411-1928,UNITED STATES,www.lca-inc.com
LCDA Architecture,"976 Martin Luther King Jr Blvd , Ste 200",Chapel Hill,NC,27514-2654,UNITED STATES,www.lcdaarchitecture.com
"LCM Architects, LLC",819 S Wabash Ave Ste 509,Chicago,IL,60605,UNITED STATES,www.lcmarchitects.com/
"LCMF, LLC",615 E 82nd Ave,Anchorage,AK,99518-3100,UNITED STATES,www.uicalaska.com
"LCRA, Inc.","35 Hugus Aly , Ste 220",Pasadena,CA,91103-3648,UNITED STATES,www.lcra-architects.com
LDA Architects,1108 Bryant St # A,San Francisco,CA,94103-4305,UNITED STATES,www.ldaarch.com
"LDA Architects, Inc.",5000 Euclid Ave Ste 104,Cleveland,OH,44103-3750,UNITED STATES,www.ldaarchitecture.com
LDa Architecture & Interiors,"500 Harrison Avenue, Suite #3F",Boston,MA,02118,UNITED STATES,www.lda-architects.com
"LDA Architecture, PLLC",3221 Huntleigh Dr,Raleigh,NC,27604-3309,UNITED STATES,
LDA Design Group,3500 W Burbank Blvd Fl 2Nd,Burbank,CA,91505-2268,UNITED STATES,www.linanedrews.com
LDA design group,3500 W Burbank Blvd,Burbank,CA,91505-2268,UNITED STATES,www.ldadesigngroup.com
"LDA Partners, Inc","2016 P Street, 2nd floor",Sacramento,CA,95811,UNITED STATES,www.ldapartners.com
"LDA Partners, LLP",4 Central Ct,Stockton,CA,95204-4401,UNITED STATES,www.ldapartners.com
LDC International Inc.,1406 W Swann Ave,Tampa,FL,33606-2533,UNITED STATES,www.ldcinternationalinc.com
LDDBlueline,"1640 Powers Ferry Rd SE , Bldg 1",Marietta,GA,30067-5491,UNITED STATES,www.lddblueline.com
LDDBlueline,"126 W Bruce St., Suite 102",Harrisonburg,VA,22801,UNITED STATES,www.LDDBlueline.com
LDDBlueline,333 Cypress Run #350,Houston,TX,77094,UNITED STATES,LDDBlueline.com
"LDL Studio, Inc.",106 Putnam St,Providence,RI,02909-2688,UNITED STATES,www.ldlstudio.com
Le-Huu Partners Architects/Urbanists,4401 N Orange Blossom Trl,Orlando,FL,32804-1904,UNITED STATES,www.lehuupartners.com
"Lea + Elliott, Inc.",6363 N State Highway 151 suite 580,Irving,TX,75038,UNITED STATES,www.leaelliott.com
"LEA Architects, LLC","1730 E Northern Ave , Ste 110",Phoenix,AZ,85020-3976,UNITED STATES,www.lea-architects.com
Lea Architecture,29 Norman Ave,Brooklyn,NY,11222-2809,UNITED STATES,www.lea-architecture.com
Lead 8 Singapore,"46 Kim Yam Road, 05-05A, The Herencia",Singapore,,239351,SINGAPORE,www.lead-8.com/en/
LEAD inc,605 6th St SE,Minneapolis,MN,55414-1315,UNITED STATES,www.leadinc.no
Lead8 Hong Kong Limited,,,,,,
"Leader Design Studio, LLC","1003 N Orange Ave , Ste A2",Sarasota,FL,34236-4102,UNITED STATES,www.leaderdesignstudio.com
Leaf Design Associates,5 Winslow Rd,Winchester,MA,01890-3016,UNITED STATES,www.leafdesignassociates.com
LeanToo Studios LLC,419 Sumter Ave,Summerville,SC,29483-5955,UNITED STATES,
LEAP Architecture,96 Philip St,Albany,NY,12202-1728,UNITED STATES,www.leaparchitecture.com
"Leatham, Krohn, Van Ocker Architects, PLLC",2400 E Riverwalk Dr,Boise,ID,83706-5462,UNITED STATES,www.lkvarchitects.com
Leatherbee Associates Architects and Planners,1504 South St,Philadelphia,PA,19146-1636,UNITED STATES,www.leatherbee.us
"Leavitt Associates, Ltd.",PO Box 6325,Norfolk,VA,23508-0325,UNITED STATES,www.leavittassoc.com
LeBatard Architecture PLLC,"2554 Beach Blvd , Ste D",Biloxi,MS,39531-4716,UNITED STATES,www.leb-arc.com
