Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
BHDP Architecture,274 Marconi Blvd Ste 200,Columbus,OH,43215-2363,UNITED STATES,www.bhdp.com
Bhide & Hall Architects,"1329 Kingsley Ave , Ste C",Orange Park,FL,32073-4530,UNITED STATES,www.bhide-hall.com
"Bhide & Hall Architects, P.A.",5166 Julington Forest Ln,Jacksonville,FL,32258-3455,UNITED STATES,www.bhide-hall.com
BHL ARCHITECTURE,PO Box 19040,Sacramento,CA,95819-0040,UNITED STATES,
Bi2em Design Architecture PLLC,,,,,,www.bi2em.com/
BIA.studio,"118 South St , Fl 4",Boston,MA,02111-2824,UNITED STATES,www.bia.studio
Bialecki Architects,109 Guilford Schoolhouse Rd,New Paltz,NY,12561-3532,UNITED STATES,www.bialeckiarchitects.com
"Bialosky + Partners, Architects LLC",6555 Carnegie Ave Ste 200,Cleveland,OH,44103-4619,UNITED STATES,www.bialosky.com
Bialosky Cleveland,6555 Carnegie Ave,Cleveland,OH,44103-4637,UNITED STATES,www.bialosky.com
Biber Architects,171 Creamery Rd,Stanfordville,NY,12581-5832,UNITED STATES,www.biber.co
Biber Architects,"233 Broadway , Rm 2030",New York,NY,10279-2003,UNITED STATES,www.biber.co
"Bichel & Associates, Inc.","10132 W 119th Ter , Ste 200",Overland Park,KS,66213-1646,UNITED STATES,www.bichel-associates.com
BICI DESIGN GROUP,5670 Clinchfield Trl,Norcross,GA,30092-2052,UNITED STATES,
Bickel Group,3600 Birch St Ste 120,Newport Beach,CA,92660-2623,UNITED STATES,www.bickelgrp.com
Bickel Underwood,"3600 Birch St , Ste 120",Newport Beach,CA,92660-2623,UNITED STATES,www.bickelgrp.com
BIG,"45 Main St , Fl 900",Brooklyn,NY,11201-8200,UNITED STATES,www.big.dk
BIG - Bjarke Ingels Group,"45 Main St , Fl 900",Brooklyn,NY,11201-8200,UNITED STATES,www.big.dk
BIG Architecture,1115 W Raye St,Seattle,WA,98119-2136,UNITED STATES,www.bigarchitecture.us
