Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
Coderre Designs,1110 Glenwood Ave,Nashville,TN,37204-3922,UNITED STATES,
"Codevelop Architecture & Planning, PLLC",PO Box 16132,Asheville,NC,28816-0132,UNITED STATES,
Coe and Coe Architecture,2342 Andersonville Rd,West Glover,VT,05875-9527,UNITED STATES,www.coeandcoearchitecture.com
COE Architecture International,2303 Line Avenue,Shreveport,LA,71104,UNITED STATES,www.coearchitecture.com
Coffee Crier Schenck & Hammond,PO Box 29059,Austin,TX,78755-6059,UNITED STATES,
Coffin Scherschel & Shaffer Architects Ltd.,119 North Ave,Barrington,IL,60010-3246,UNITED STATES,
"Cogdell & Mendrala Architects, P.C.",517 E Congress St,Savannah,GA,31401-2805,UNITED STATES,www.cogdellmendrala.com
"Coger/Shambarger Architect, Inc.","4427 Talmadge Rd , Ste H",Toledo,OH,43623-3515,UNITED STATES,www.cosharch.com
Cognitive Design,"55 Delmont Dr NE , Apt D4",Atlanta,GA,30305-3143,UNITED STATES,cognitive.design
Cohen Carnaggio Reynolds,2920 1st Ave S,Birmingham,AL,35233-3033,UNITED STATES,www.ccrarchitecture.com
Cohen Design Build,2 Pond Rd,Woodbury,NY,11797-1614,UNITED STATES,www.cohendesignbuild.com
Cohen Freedman Encinosa & Associates,8085 Nw 155Th St,Miami Lakes,FL,33016-5874,UNITED STATES,www.cfearchitects.com
Cohen Hilberry Architects,4941 Mcpherson Ave,Saint Louis,MO,63108-1607,UNITED STATES,www.cohenhilberry.com
Cohesion Architecture,2402 Stoneybrook ST,Lake Charles,LA,70605,UNITED STATES,
"COLAB Architecture + Urban Design, LLC","930 NW 14th Ave, Ste 280",Portland,OR,97209,UNITED STATES,www.colabarchitecture.com
"coLAB studio, llc",1614 E Cedar St,Tempe,AZ,85281-5906,UNITED STATES,www.colabstudio.com
"Colby Design, LLC","1025 Majestic Dr , Ste 901568",Lexington,KY,40591-0609,UNITED STATES,
Cole & Denny Architects,"333 N Fairfax St , Ste 300",Alexandria,VA,22314-2632,UNITED STATES,www.coleanddenny.com
"Cole and Goyette Architects and Planners, Inc.",540 Franklin St,Cambridge,MA,02139-2924,UNITED STATES,
Cole Architects,"404 South 8th Street
#250",Boise,ID,83702,UNITED STATES,www.colearchitects.net
Cole Hil,"8491 Hospital Dr , Ste 439",Douglasville,GA,30134-2412,UNITED STATES,www.colehil.com
Colega Architects,4334 Sepulveda Blvd,Culver City,CA,90230,UNITED STATES,www.colega-la.com
Coleman Partners Architects,3701 Kirby Dr Ste 988,Houston,TX,77098-3922,UNITED STATES,www.cparch.com
"Coleman Partners Architects, LLC",3377 North Blvd,Baton Rouge,LA,70806-3745,UNITED STATES,www.cparch.com
"Colestock & Muir Architects, P.A.",970 Southwest 4th Street,Boca Raton,FL,33486,UNITED STATES,www.cmarchitects.com
