Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
Hord Coplan Macht,"700 E Pratt St , Ste 1200",Baltimore,MD,21202-4917,UNITED STATES,www.hcm2.com
"Hord Coplan Macht, Inc.","700 E Pratt St , Ste 1200",Baltimore,MD,21202-4917,UNITED STATES,www.hcm2.com
"Hord Coplan Macht, Inc.","1942 East 7th Street, Suite 260",Charlotte,NC,28204,UNITED STATES,www.hcm2.com
Horgan and Becket,"925 Bergen St, Studio 303",Brooklyn,NY,11238-3367,UNITED STATES,www.horganbecket.com
"Horia Eugen Iuonas Architect, PC",7625 Caldwell Ave,Middle Village,NY,11379-5233,UNITED STATES,
"Horizon Architects, Ltd.",PO Box 345,Sharon Center,OH,44274-0345,UNITED STATES,
"Hornbeck and Associates Architects, PC",900 W University Dr,Rochester,MI,48307-1817,UNITED STATES,www.hornbeckarchitects.com/
"Hornbeek Blatt Architects, PC",101 S Broadway # 200,Edmond,OK,73034-3843,UNITED STATES,www.hornbeekblatt.com
"Hornberger + Worstell, Inc.",170 Maiden Ln Ste 600,San Francisco,CA,94108-5334,UNITED STATES,www.hornbergerworstell.com
Horne & King Architects,5027 Lakeview Drive,Powell,OH,43065,UNITED STATES,www.horneandking.com
Horrell Group Architects,1425 Madison Ave,Memphis,TN,38104-6314,UNITED STATES,www.hgarch.net
Horst Architects,241 Forest Ave,Laguna Beach,CA,92651-2140,UNITED STATES,www.horst-architects.com
Horst Terrill & Karst Architects,9300 W 110Th St Ste 150,Overland Park,KS,66210-1405,UNITED STATES,www.htkarchitects.net
Horton Harper Architects,"812 Huron Road East, Suite 301",Cleveland,OH,44115,UNITED STATES,www.hortonharper.com
Horty Elving & Associates,505 E Grant St,Minneapolis,MN,55404-1411,UNITED STATES,www.hortyelving.com
Horwitz A&D,274 Arcturus St,Thousand Oaks,CA,91360-3008,UNITED STATES,www.horwitzaplusd.com
"Hoschler Graziosi Architects, P.C.","123 South St , Ste 206",Oyster Bay,NY,11771-2260,UNITED STATES,www.hoschlergraziosi.com
"Hoshida & Reyes, Architecture/Planning/Interiors","2420 K St , Ste 230",Sacramento,CA,95816-5030,UNITED STATES,www.hrarch.net
Hoshide Wanzer Architects,"100 NE Northlake Way , Ste 150",Seattle,WA,98105-6874,UNITED STATES,www.hw-architects.com
Hoskins Rose,PO Box 10906,Knoxville,TN,37939-0906,UNITED STATES,www.hoskinsrose.com
"Hospice Design Resource, PLLC",85 Plantation Dr,Hilton Head Island,SC,29928-4134,UNITED STATES,
"Hospitality Architects, LLC",900 Old Dawson Village Rd E,Dawsonville,GA,30534-3811,UNITED STATES,www.hospitalityarch.net
Hospitality Design Group Inc,600 Horizon Dr,Chalfont,PA,18914-3961,UNITED STATES,
Hottenroth + Joseph Architects,"152 Madison Ave , Fl 12",New York,NY,10016-5424,UNITED STATES,www.hjnyc.com
"House & Robertson Architects, Inc.",10125 Washington Blvd,Culver City,CA,90232,UNITED STATES,httpS://www.hrarch.com
"House & Robertson Architects, Inc.",10125 Washington Blvd,Culver City,CA,90232,UNITED STATES,www.hrarch.com
"House & Robertson Architects, Inc.",10125 Washington Blvd,Culver City,CA,90232-3148,UNITED STATES,www.hrarch.com
House + House,1499 Washington St,San Francisco,CA,94109-3914,UNITED STATES,www.houseandhouse.com
"House + Partners, LLP","3800 Buffalo Speedway , Ste 410",Houston,TX,77098-3706,UNITED STATES,www.housepartners-architecture.com
House and Robertson Architects Inc.,10125 Washington Blvd,Culver City,CA,90232,UNITED STATES,www.hrarch.com
House Charmers,4528 N College Ave,Indianapolis,IN,46205-1936,UNITED STATES,housecharmers.com
"House-Seaman Architects, PLLC",1520 Odette,Hartland,MI,48353-3443,UNITED STATES,www.house-seaman-architects.com
Houseman Architecture,"1201 South Orlando Avenue, Suite 201",Winter Park,FL,32789,UNITED STATES,www.housemanarchitecture.com
Houser Walker Architecture,"1819 Peachtree Rd NE , Ste 102",Atlanta,GA,30309,UNITED STATES,www.houserwalker.com
"Houston J. Lirette, Jr., APAC",6014 W Main St,Houma,LA,70360-1717,UNITED STATES,
Houston/Tyner,13444 Bali Way,Marina del Rey,CA,90292-6913,UNITED STATES,
Houston/Tyner,2630 Sepulveda Blvd,Torrance,CA,90505-2951,UNITED STATES,www.houstontyner.com
"HOVBILT, Inc.","Dag Hammarskjold Blvd , Ste",Freehold,NJ,07728,UNITED STATES,www.vshovnaniangroup.com
Hove Design Alliance Inc,"2 Corporate Park , Ste 100",Irvine,CA,92606-5103,UNITED STATES,
Howard Cohen Architect,424 Pine Grove Lane,Hartsdale,NY,10530,UNITED STATES,www.howardcohenaia.com
Howard Glazbrook III Architect,5342 Morningside Ave,Dallas,TX,75206-5838,UNITED STATES,www.glazbrookarchitects.com
"Howard I. Littman, AIA",5525 Softwind Way,Agoura Hills,CA,91301-1543,UNITED STATES,
Howard Johnson Architects,921 38th Avenue Ct,Greeley,CO,80634-1501,UNITED STATES,
Howard Johnson Associates,PO Box 180,Mill Valley,CA,94942-0180,UNITED STATES,
Howard Katz Architects LLC,5115 Waukesha Rd,Bethesda,MD,20816-2226,UNITED STATES,www.londonlandscapes.com
Howard Kulp Architects,1501 Lehigh Pkwy N,Allentown,PA,18103-2926,UNITED STATES,www.hkulparchitects.com
"Howard Kulp Architects, PC",1501 Lehigh Pkwy N,Allentown,PA,18103-2926,UNITED STATES,www.hkulparchitects.com
"Howard L. Davis, Architect",34 Lexington Ave,Pitman,NJ,08071-1531,UNITED STATES,
"Howard L. Phillips, AIA","205 E Main St , Ste 2-1",Huntington,NY,11743-7947,UNITED STATES,
"Howard L. Zimmerman Architects & Engineers, DPC","11 West 30th Street, 3rd Floor",New York,NY,10001,UNITED STATES,www.hlzimmerman.com
