Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
Weiss Architecture Inc.,1905 Cetona Ct,Austin,TX,78746-7717,UNITED STATES,www.weissarchitecture.com
"Weiss Design Group, Inc.",629 W Mount Pleasant Ave,Livingston,NJ,07039-1609,UNITED STATES,www.weissdesigngroup.net
Weiss Manfredi,"200 Hudson St , Fl 10",New York,NY,10013,UNITED STATES,www.weissmanfredi.com
Weiss Turkus Projects,418 Rogers Ave,Brooklyn,NY,11225,UNITED STATES,www.weissturkusprojects.com
Weiss/Manfredi,"200 Hudson Street, 10th floor",New York,NY,10013,UNITED STATES,www.weissmanfredi.com
Weiss/Manfredi Architects,"200 Hudson St , Fl 10",New York,NY,10013-1807,UNITED STATES,www.weissmanfredi.com
Weisz + Yoes Architecture,"224 Centre St , Fl 5",New York,NY,10013-3619,UNITED STATES,www.wxystudio.com
WEL Designs PLC,5942 N Camino del Conde,Tucson,AZ,85718-4312,UNITED STATES,www.weldesigns.com
"Welch and Weeks, LLC","1 Aloha Tower Dr , Unit 63",Honolulu,HI,96813-4828,UNITED STATES,www.welchandweeks.com
Welch Design Studio,2280 E Maple Ave,El Segundo,CA,90245-6507,UNITED STATES,www.welchdesignstudio.com
"Weller & Michal Architects, Inc.",PO BOX 360,Harrisville,NH,03450-0360,UNITED STATES,wapm.com
Wellkraft Architecture,3012 Fortesque Ave,Oceanside,NY,11572-3445,UNITED STATES,www.wellkraft.com
"Wellner Architects, Inc.","1627 Main Street, #100",Kansas City,MO,64108,UNITED STATES,www.wellner.com
Wells + Associates,"2200 Grand Ave 

carriage House",Des Moines,IA,50312,UNITED STATES,www.wells-plus.com
"Wells Associates, Chartered",699 Kinderkamack Rd,Oradell,NJ,07649-1504,UNITED STATES,www.wellsandassociates.com
"Welsh Whiteley Architects, LLC",327 Bawden St,Ketchikan,AK,99901-6502,UNITED STATES,www.welshwhiteley.com
Weltz Architecture,1141 Lincoln Sq,Long Branch,NJ,07740-4540,UNITED STATES,
"Weltz Architecture, LLC","3 N Cherry Ln , # Rumson",Rumson,NJ,07760-1401,UNITED STATES,weltzarchitecture.com
