Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
"Ronald W. Gell, AIA Architect",157 Jefferson Ct,Norristown,PA,19401-1860,UNITED STATES,
Ronan Associates Inc.,316 Lagoon Dr,Copiague,NY,11726-5409,UNITED STATES,
"Ronda H. Wang, AIA",2007 Ottawa Ln,Houston,TX,77043-2412,UNITED STATES,www.usebluebox.com
Ronnette Riley Architect,"494 8th Ave , Fl 15",New York,NY,10001-2557,UNITED STATES,www.ronnetteriley.com
Roof Consultants,PO BOX 54197,Tulsa,OK,74155-4197,UNITED STATES,www.roofnowoklahoma.com
"Rooks Environmentally Conscious Architecture, PC",2382 Van Dyke St,Conklin,MI,49403-9596,UNITED STATES,
Roost Architecture Inc.,151 S Hanover St,Carlisle,PA,17013,UNITED STATES,www.roostarchitecture.com
Root Architects,810 Texas Ave,El Paso,TX,79901-1504,UNITED STATES,www.arcroot.com
Root Architects,1006 Madeline Dr,El Paso,TX,79902-2408,UNITED STATES,www.rootarc.com
Root Architects Inc.,"311 Montana Avenue, Suite #A2-100",El Paso,TX,79902,UNITED STATES,
Root Rosenman Architects,2190 E 17th Ave,Denver,CO,80206-1126,UNITED STATES,
