Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
BAM Creative,"30 W 24th St , Fl 7",New York,NY,10010-3554,UNITED STATES,www.bam-studio.com
BAMA Architecture and Design,7350 SE Milwaukie Ave,Portland,OR,97202-6109,UNITED STATES,www.bamadesign.com
Bamboo Living,PO Box 1238,Haiku,HI,96708-1238,UNITED STATES,www.bambooliving.com
Bamesberger Architecture,3223 Heavilin Rd,Valparaiso,IN,46385-7300,UNITED STATES,www.lbamesbergerdds.com
Bancroft A+E,700 Nicholas Blvd,Elk Grove Village,IL,60007-2599,UNITED STATES,www.bancroft-ae.com
Bancroft Architects & Engineers,3300 Dundee Rd,Northbrook,IL,60062,UNITED STATES,www.bancroft-ae.com
Banducci Associates,"7011 Koll Center Pkwy , Ste 100",Pleasanton,CA,94566-3129,UNITED STATES,www.baarchitects.com
Bangia Agostinho Architecture DPC,186 Nelson St,Brooklyn,NY,11231-0863,UNITED STATES,www.bangiaagostinho.com
Bankhead Associates Architecture,204 E 2nd St,Muscatine,IA,52761-4005,UNITED STATES,
"Banner Associates, Inc.",409 22nd Ave S,Brookings,SD,57006-2819,UNITED STATES,www.bannerassociates.com
"Banta Campbell Architects, Inc.","10221 Wincopin Cir , Ste 210",Columbia,MD,21044-3496,UNITED STATES,www.bantacampbell.com
Banwell Architects,6 S Park St Ste 1,Lebanon,NH,03766-6302,UNITED STATES,www.banwellarchitects.com
Banwo Incorporated,819 Redbud Dr,Allen,TX,75002-6383,UNITED STATES,www.banwoinc.com
Baptist Health Architects,9601 Baptist Health Dr,Little Rock,AR,72205-6321,UNITED STATES,www.baptist-health.com
BAR Architects,"77 Geary Street
Suite 200",San Francisco,CA,94108,UNITED STATES,www.bararch.com
Baran Studio Architecture,"5621 Lowell St , Ste F",Oakland,CA,94608-2861,UNITED STATES,www.baranstudio.com
Baranski Hammer Moretta & Sheehy Architects,"220 W Huron St , Ste 2006",Chicago,IL,60654-3927,UNITED STATES,www.bhms-arch.com
Baranski Humbert and Associates,1101 S Bench St,Galena,IL,61036-2543,UNITED STATES,www.bhms-arch.com
"Barasch Architects & Associates, Inc.","225 Prado Rd , Ste H",San Luis Obispo,CA,93401-7363,UNITED STATES,www.raarchitectsengineers.com
"Barbara A. Campagna/Architecture + Planning, PLLC","Tri-Main Center
2495 Main Street, Suite 402",Buffalo,NY,14214,UNITED STATES,www.barbaracampagna.com
"Barbara A. Field, FAIA, Architect",33 Haywood St,Asheville,NC,28801-2835,UNITED STATES,
Barbara B. Corwin Architect,1 Briggs Rd,Cornwall On Hudson,NY,12520-1717,UNITED STATES,
"Barbara Maiello Ruggiero Architect, PC",176 Pine St,Garden City,NY,11530-6641,UNITED STATES,
Barbara Nadel Architect,53 Pasadena DR,Plainview,NY,11803,UNITED STATES,www.barbaranadelarchitect.com
"Barbee Architects, Inc.","1801 Lavaca St , Apt 8K",Austin,TX,78701-1312,UNITED STATES,www.barbeeinc.com
Barber Architects,"3622 Lyckan Park Way, Suite 4002",Durham,NC,27717,UNITED STATES,www.barch.com
Barber Architectural Studio,1730 Glenmar Oval SE,North Canton,OH,44709-4824,UNITED STATES,www.granitestatekids.com
Barber McMurry Architects,505 Market St Ste 300,Knoxville,TN,37902-2175,UNITED STATES,www.bma1915.com
bARC / babienko ARCHITECTS pllc,"815 Seattle Blvd S, Studio 206",Seattle,WA,98134-1310,UNITED STATES,www.babienkoarchitects.com
Bardoun Design PC,714 Graydon Ave,Norfolk,VA,23507-1621,UNITED STATES,www.bardoundesign.com
Barduson Archtects,3702 E Kachina Dr,Phoenix,AZ,85044-2515,UNITED STATES,www.barduson.com
"BARDWELL+associates, LLC",2703 E Broad St,Columbus,OH,43209-1844,UNITED STATES,www.bardwellassociates.com
Barefoot Design Group LLC.,PO Box 1772,St John,VI,00831-1772,UNITED STATES,
"Barge Design Solutions, Inc.",615 3rd Ave S Ste 700,Nashville,TN,37210-2341,UNITED STATES,www.bargewaggoner.com/
