Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
"GD Architecture, LLC","3112 Valley Creek Dr , Ste H",Baton Rouge,LA,70808-3100,UNITED STATES,gdarchitecture.com
GDA Architects,"3090 Olive St , Ste 500",Dallas,TX,75219-7685,UNITED STATES,www.gda-architects.com
"GDA Architects, LLC","3333 Welborn St., Ste. 400",Dallas,TX,75219,UNITED STATES,www.gda-architects.com
"GDG, Inc.",4483 Crofton Overlook,Suwanee,GA,30024-6910,UNITED STATES,
GDH Architects,38 Valencia St,Ponte Vedra Beach,FL,32082-2833,UNITED STATES,www.gdharchitects.com
"GE Architecture, Inc.","1045 East Atlantic Ave.
Suite 303",Delray Beach,FL,33483,UNITED STATES,www.gearchitecturedesign.com
GE-Architecture,427 Valley St,San Francisco,CA,94131-2234,UNITED STATES,
GEA Architects LTD,"714 Enterprise Dr., Suite 100",Oak Brook,IL,60523,UNITED STATES,www.gea-architects.com
Gebhart Studio,340 Albion St,Denver,CO,80220-4913,UNITED STATES,www.gebhartstudio.com
GEC Architecture,300 2207 4 St,Calgary,AB,T2S 1X1,CANADA,www.gecarchitecture.com
Geddes Ulinskas Architects,771 Clementina Street,San Francisco,CA,94103,UNITED STATES,www.ularch.com
Geddes Ulinskas Architects,52 2Nd St Ste 300,San Francisco,CA,94105-3430,UNITED STATES,www.ularch.com
Geddis Architects,"19 Ludlow Road
Suite 201",Westport,CT,06880,UNITED STATES,www.geddisarchitects.com
Gee2000 Architect PC,111 70th St,Brooklyn,NY,11209-1113,UNITED STATES,
Gehrung + Graham llc,705 Graves St,Charlottesville,VA,22902-5721,UNITED STATES,www.charlottesvillepassivehouse.com
"Gehry Partners, LLP",12541 Beatrice St,Los Angeles,CA,90066-7001,UNITED STATES,gehrytech.com/
"Gehry Partners, LLP.",12541 Beatrice St,Los Angeles,CA,90066-7001,UNITED STATES,www.foga.com
Geis Construction/GLSD Architects,10020 Aurora Hudson Rd,Streetsboro,OH,44241-1621,UNITED STATES,www.buildgeis.com
Geise Architects,"81 Vine St , # 102",Seattle,WA,98121-1382,UNITED STATES,www.geise.net
Gelfand Partners Architects,"165 10th Street, Suite 100",SAN FRANCISCO,CA,94103,UNITED STATES,www.gelfand-partners.com/
Gelfand Partners Architects,165 10Th St Ste 100,San Francisco,CA,94103-2659,UNITED STATES,www.gelfand-partners.com
Gelick Associates Inc,"55 E Jackson Blvd , Ste 975",Chicago,IL,60604-4457,UNITED STATES,
Gelick Associates Incorporated,"1100 N Lake Shore Dr , Apt 12B",Chicago,IL,60611-1080,UNITED STATES,
Gemigniani Architects,"4629 Van Nuys Blvd , Ste C",Sherman Oaks,CA,91403-5791,UNITED STATES,www.gemignianiarchitects.com
Gemini Architecture,11326 Manorgate Dr,San Diego,CA,92130-6976,UNITED STATES,
Gemmola & Associates,317 Elwood Ave,Hawthorne,NY,10532-1260,UNITED STATES,
"GEN Architects, Inc.",3025 SW 1st Ave,Portland,OR,97201-4707,UNITED STATES,www.genarch.com
"GEN Design + Architecture, Inc.",2220 SW Burbank Ave,Portland,OR,97225-4917,UNITED STATES,www.genarch.com
Gene C. Ulmer Architect,1506 S Secretariat Way,Nampa,ID,83686-1354,UNITED STATES,
Gene Farmer & Associates Architects & Planners,12801 SW 74th Ct,Pinecrest,FL,33156-5354,UNITED STATES,
Gene Fong Associates,1130 Westwood Blvd,Los Angeles,CA,90024-3412,UNITED STATES,www.gfaarchitects.com
"Gene J. Nicolelli Jr., AIA, Architect","5950 Teakwood Ln N , Apt H",Plymouth,MN,55442-1584,UNITED STATES,www.ageinplacehome.com
Gene Kaufman Architect PC,"79 5th Ave , Fl 18",New York,NY,10003-3075,UNITED STATES,www.gkapc.com
Gene Kaufman Architect PC,"525 Broadway , Fl 8",New York,NY,10012-4411,UNITED STATES,www.gkapc.com
"Genentech, Inc.",1 Dna Way,South San Francisco,CA,94080-4990,UNITED STATES,www.gene.com
General Growth,"1585 Kapiolani Blvd , Ste 800",Honolulu,HI,96814-4529,UNITED STATES,
Generator Studio LLC,1615 Baltimore Ave.,Kansas City,MO,64108,UNITED STATES,www.generatorstudio.com
Genesis AEC,"475 Sentry Parkway, Suite 100",Blue Bell,PA,19422,UNITED STATES,www.geieng.com
GENESIS Architectural Design,939 Office Park Rd Ste 101,West Des Moines,IA,50265-2505,UNITED STATES,www.gendsn.com
"Genesis Architecture, LLC","1055 Prairie Drive
Suite D",Mount Pleasant,WI,53406,UNITED STATES,www.genesisarchitecture.com
"Genesis Loci, LLP",14165 Spyglass Cir,Chowchilla,CA,93610-7904,UNITED STATES,
"Genevieve V Holubik,AIA",1700 Nunaka Dr,Anchorage,AK,99504-3034,UNITED STATES,
"Genovese Associates, Inc.",258 Sollas Ct,Ridgewood,NJ,07450-2815,UNITED STATES,www.genoveseassociates.com
Gensler,613 Hillsborough ST,Raleigh,NC,27603-1731,UNITED STATES,www.gensler.com
Gensler,"45 Fremont St , Ste 1500",San Francisco,CA,94105,UNITED STATES,www.gensler.com
Gensler,"Aldgate House,, 33 Aldgate High St,",London,,EC3N 1AH,UNITED KINGDOM,www.gensler.com
Gensler,"1700 Broadway, 400",New York,NY,10019,UNITED STATES,www.gensler.com
Gensler,Thomas Moore Square,London,,E1W 1YW,UNITED KINGDOM,www.gensler.com
Gensler,999 Peachtree St Ne Ste 1400,Atlanta,GA,30309,UNITED STATES,www.gensler.com
Gensler,2020 K St NW,Washington,DC,20006-1806,UNITED STATES,www.gensler.com
