Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
Harry Mark Architect,2865 Hunter St,Fort Worth,TX,76112-6732,UNITED STATES,
"Harry Martin, architect",3355 10th Avenue Northeast,Sauk Rapids,MN,56379,UNITED STATES,
"Harry Newman, AIA",634 Tree Top Ln,Thousand Oaks,CA,91360-2456,UNITED STATES,cdtfa.ca.gov
Harry S. Driggs Architect,151 Cibola Dr,Sedona,AZ,86336-3557,UNITED STATES,
Harry Teague Architects,"129 Emma Rd , Ste A",Basalt,CO,81621-8301,UNITED STATES,www.harryteaguearchitects.com
Hart Architects,3580 Glen Allen Dr,Cleveland Heights,OH,44121-1505,UNITED STATES,
"Hart Associates Architects, Inc.",50 Church St,Belmont,MA,02478-4911,UNITED STATES,www.hartarch.com
Hart Howerton,"10 East 40th Street, Flr. 39",New York,NY,10016,UNITED STATES,www.harthowerton.com/
Hart Howerton,1 Union St,San Francisco,CA,94111-1222,UNITED STATES,www.harthowerton.com
Hart Howerton,1 Union ST,San Francisco,CA,94111-1222,UNITED STATES,www.harthowerton.com
Hart Howerton,10 E 40Th St Fl 39,New York,NY,10016-0301,UNITED STATES,www.sherwoodengineers.com
Hart Howerton,"1 Union St , 3rd Floor",San Francisco,CA,94111,UNITED STATES,www.harthowerton.com
Hart STUDIO llc,PO Box 460003,Denver,CO,80246-0003,UNITED STATES,www.hartstudio.net
Hartfiel Architecture & Design LLC,"1000 Austin St , Ste E",Richmond,TX,77469-5275,UNITED STATES,
HarthArchitecture,PO BOX 16778,San Diego,CA,92176-6778,UNITED STATES,
Harthorne Hagen Architects,1725 8th Ave N,Seattle,WA,98109-3015,UNITED STATES,www.hhaseattle.com
Hartley Studio,925 Milwood Ave,Venice,CA,90291-3832,UNITED STATES,www.hartleystudio.net
Hartman + Majewski Design Group,120 Vassar Dr Se Ste 100,Albuquerque,NM,87106-2823,UNITED STATES,www.designgroupnm.com
Hartman Trapp Architecture Studio,"1011 Locust St , Ste 307",Des Moines,IA,50309-2813,UNITED STATES,www.htastudio.com
Hartman-Cox Architects,1074 Thomas Jefferson St Nw,Washington,DC,20007-3832,UNITED STATES,www.hartmancox.com
